ID,SRS011061,SRS011084,SRS011134,SRS011239,SRS011271,SRS011302,SRS011405,SRS011452,SRS011529,SRS011586,SRS012273,SRS012902,SRS013158,SRS013215,SRS013476,SRS013521,SRS013687,SRS013800,SRS013951,SRS014235,SRS014287,SRS014313,SRS014459,SRS014613,SRS014683,SRS014923,SRS014979,SRS015065,SRS015133,SRS015190,SRS015217,SRS015264,SRS015369,SRS015578,SRS015663,SRS015782,SRS015794,SRS015854,SRS015960,SRS016018,SRS016056,SRS016095,SRS016203,SRS016267,SRS016335,SRS016495,SRS016517,SRS016585,SRS016753,SRS016954,SRS016989,SRS017103,SRS017191,SRS017247,SRS017307,SRS017433,SRS017521,SRS017701,SRS017821,SRS018133,SRS018313,SRS018351,SRS018427,SRS018575,SRS018656,SRS018817,SRS019030,SRS019161,SRS019267,SRS019397,SRS019582,SRS019601,SRS019685,SRS019787,SRS019910,SRS019968,SRS020233,SRS020328,SRS020869,SRS021484,SRS021948,SRS022071,SRS022137,SRS022524,SRS022609,SRS022713,SRS023176,SRS023346,SRS023526,SRS023583,SRS023829,SRS023914,SRS023971,SRS024009,SRS024075,SRS024132,SRS024265,SRS024331,SRS024388,SRS024435,SRS024549,SRS024625,SRS042284,SRS042628,SRS043001,SRS043411,SRS043701,SRS045004,SRS045645,SRS045713,SRS047014,SRS047044,SRS048164,SRS048870,SRS049164,SRS049712,SRS049900,SRS049959,SRS049995,SRS050299,SRS050422,SRS050752,SRS050925,SRS051031,SRS051882,SRS052027,SRS052697,SRS053214,SRS053335,SRS053398,SRS054590,SRS054956,SRS055982,SRS056259,SRS056519,SRS057478,SRS057717,SRS058723,SRS058770,SRS062427,SRS063040,SRS063985,SRS064276,SRS064557,SRS064645,SRS065504,SRS075398,SRS077730,SRS078176
Mitsuokella_multacida_DSM_20544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxalobacter_formigenes_OXCC13,0,0,0,0,0,0.0018578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047131,0,0.0012559,0,0,0,0,0.0027405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025723,0,0,0,0,0,0,0,0
Parabacteroides_distasonis_ATCC_8503,0.014828,0.0098158,0.012116,0.026411,0.0046556,0.0014712,0.0028519,0.0013578,0.0014225,0.0082079,0.0051318,0,0.0015133,0,0.0011863,0.0011332,0,0.026699,0.0011179,0.0091089,0.0071446,0.041425,0.019757,0.0010961,0.0013381,0.0011066,0.0026243,0.0096742,0,0.024125,0.0034374,0.0094258,0.0094346,0,0.0044725,0.0026413,0.0026602,0,0.022772,0.001664,0.0060632,0.04082,0,0.049807,0.0024703,0.0010963,0,0,0.0024406,0.004166,0.0040151,0.0059381,0.0064443,0,0.0013268,0.0023442,0.002823,0.013357,0.0014872,0,0.0054801,0.0024252,0,0.0074375,0.01635,0,0.0021658,0.0014705,0.0066755,0.011626,0.0025529,0.025681,0.010016,0.033337,0.024153,0.0051215,0.0028792,0.0040332,0,0.0028259,0.0048198,0.011461,0.0026188,0.0050417,0.0073424,0.0053518,0.0020488,0,0.011458,0.0037586,0.004035,0,0.0052057,0.0060795,0,0.0061056,0.0041335,0.0020955,0.0017063,0.012652,0,0.0058441,0.0023439,0,0,0.033829,0.012308,0.0023403,0.0028042,0.003842,0.0034767,0,0.0023524,0.0092021,0.0034794,0.0020659,0.016953,0.0017687,0.0024288,0.015566,0.0055788,0.010477,0.0035979,0.0028926,0.018123,0.013727,0.0012712,0.0046237,0.0016758,0.007168,0.027232,0,0.0020026,0.014782,0.0072375,0.0059864,0,0.023433,0.0022541,0.0014006,0.0077983,0,0,0.014282,0.021117,0.0088012,0.013405,0.0057876,0.001589
Parabacteroides_johnsonii_DSM_18315,0.0079491,0.017481,0.001674,0.0028914,0.0013341,0.0010383,0.0040828,0.0046058,0.0036461,0.056689,0.001711,0.0024683,0.0029857,0.0012876,0.0020308,0.0029515,0.0046185,0.0036323,0.0010536,0.002228,0.0014661,0.001077,0,0.0023008,0.0020793,0,0,0,0.0016574,0,0,0.0030684,0.0019372,0,0.0018896,0.0046504,0.001341,0,0.023462,0.021845,0.0012823,0.0020763,0.0057838,0.0012317,0.0039316,0,0,0,0.010374,0.024971,0.0016935,0.0046116,0.0013329,0.0018854,0,0.0026988,0.0054536,0.0075575,0.0059548,0.0024045,0,0.0016633,0.0016785,0.012341,0.0015526,0.0015016,0.002593,0.0025937,0.0010912,0.0038249,0.0023272,0.0069495,0.0022261,0.0013161,0.0067171,0.0081954,0.0045468,0.0030068,0.005145,0.019237,0.070883,0.0015177,0.0033488,0.0045392,0.0026994,0.0012537,0.0011471,0,0.0018979,0.0026767,0.0016612,0.0071318,0.0026673,0.0060371,0.0019521,0.0021076,0.0017629,0.0053013,0.0020538,0.0033475,0,0.017006,0,0.0072318,0.0011056,0,0.0018224,0.0033528,0.0031204,0.00315,0.0040656,0.0015743,0.0032687,0.002748,0.0045021,0,0.0026173,0.0034882,0.0059021,0.0030078,0.0023562,0.0073382,0.0044973,0.0015538,0.0040935,0,0.002617,0,0.0015849,0.0039858,0.0021128,0,0.0031199,0.016088,0.011036,0.0011882,0,0.0012033,0.0040178,0.0034117,0.0033626,0.002656,0.0016298,0.0016102,0.0025393,0.0022266,0.0019233,0.0011449,0.0017113
Parabacteroides_merdae_ATCC_43184,0.17066,0.0026822,0.0047515,0.0036387,0.01055,0.012183,0.070581,0.10834,0.0426,0.0054848,0.0015015,0.0016512,0.0020435,0,0.028865,0.074027,0.078086,0.076314,0.016757,0.028001,0.023395,0.0026263,0.0069668,0.044391,0.027554,0.009233,0.0046492,0.0093787,0.013253,0.0010894,0.0072819,0.016242,0.026316,0.0011941,0.028947,0.088762,0.0015504,0.0018202,0.0024352,0.061234,0.03363,0.0038154,0.035972,0.0019357,0.013604,0.0013084,0,0,0.20879,0.0058524,0.0063747,0.023569,0.0047913,0.046497,0.003113,0.015624,0.098203,0.10484,0.055403,0.010193,0,0.0015865,0.0018787,0.062641,0.0017667,0.0010439,0.029633,0.038166,0.0028597,0.053921,0.049138,0.0026916,0.020274,0.0013804,0.10828,0.1457,0.036582,0.025145,0.0047802,0.0031411,0.0099108,0.00227,0.034938,0.073961,0.0076997,0.0049789,0.0016225,0,0.019084,0.028749,0.0014486,0.14214,0.0018138,0.14793,0.026433,0.030985,0.010502,0.02462,0,0.054285,0,0.0059866,0.0033216,0.012858,0,0.0010955,0.0056866,0.046096,0.050584,0.24161,0.012947,0.028148,0.060414,0.017046,0.014675,0.0099082,0.0038342,0.043923,0.15638,0.013866,0.033175,0.044568,0.088578,0.019013,0.064604,0.0013717,0.044871,0.0045358,0.0029346,0.10157,0.0028711,0,0.025726,0.0019591,0.05942,0.0042103,0,0.0030796,0.037639,0.074994,0.051142,0.032104,0.028403,0.024114,0.0036989,0.020795,0.0016009,0.0039946,0.036962
Parabacteroides_sp_D13,0.015257,0.0069426,0.010694,0.02192,0.0038748,0.002332,0.0060375,0.0087052,0.0026655,0.0089109,0.0088227,0.0052831,0.0037537,0.002525,0.001783,0.0020507,0.0034306,0.022493,0.0016805,0.0070674,0.0062653,0.036274,0.015155,0.0014982,0.0043569,0.0011108,0.00359,0.0085799,0.0014419,0.017493,0.0028793,0.0062446,0.0096469,0.001243,0.006239,0.003591,0.0062155,0.0014987,0.0083556,0.0026122,0.0047209,0.025879,0.0026514,0.033878,0.0067941,0.0015567,0.0011057,0,0.0016662,0.0041472,0.0040624,0.0094525,0.0040948,0.0027646,0.0046488,0.0041263,0.0029826,0.01152,0.0028125,0.0032423,0.0092175,0.005097,0.0056326,0.010339,0.016006,0.0017715,0.0048861,0.0031263,0.0074419,0.0098037,0.0048093,0.019209,0.0078437,0.023937,0.02096,0.0068416,0.0053021,0.0052363,0.0029903,0.0017996,0.006012,0.015615,0.0063952,0.0052658,0.0077042,0.0048406,0.0037062,0.0018728,0.0092427,0.0051745,0.0058159,0.0030447,0.0083455,0.0067631,0.0030502,0.0052133,0.0053181,0.0057317,0.0037271,0.012373,0.0021587,0.0059268,0,0.0010832,0,0.023096,0.0080357,0.0050971,0.0054158,0.0064623,0.0084056,0.0012879,0.0034459,0.010759,0.0082325,0.0018414,0.012224,0.0063042,0.0022282,0.01038,0.0051801,0.0081717,0.003777,0.0078124,0.015796,0.0093928,0.0036917,0.0060195,0.0026112,0.0053649,0.02269,0.0015898,0.0057881,0.0063224,0.0095439,0.0061708,0.0018603,0.021214,0.0042582,0.0019645,0.00666,0.0016597,0.0015851,0.013264,0.01392,0.0079235,0.015547,0.007934,0.0031641
Peptostreptococcus_anaerobius_DSM_2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027848,0.0017423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_gingivalis_W83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_uenonis_60_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012207,0,0,0.001033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_bivia_DSM_20514,0,0,0.0028372,0.0021907,0.0037444,0,0,0,0.0058652,0,0,0.0018562,0,0,0,0.00499,0.0082366,0.0018118,0,0,0,0,0,0,0.0012205,0,0,0,0,0,0,0,0.0013613,0,0.0012415,0.0014969,0.0014867,0,0.0010756,0.0012205,0.0013441,0.0010431,0,0,0.0010124,0,0,0,0.0010042,0,0,0.0010682,0,0,0.0032699,0,0.001743,0.0015374,0.0010351,0,0,0,0.0016855,0,0.0012162,0,0.0011413,0,0,0,0,0,0,0,0.0014191,0.0010513,0.0011644,0,0,0,0.0013591,0.0013048,0,0,0.0068259,0.0010668,0.0030962,0.0011192,0.0045185,0,0.0011909,0.0056807,0,0,0,0,0,0.0013624,0,0.0018787,0,0,0.0016654,0,0,0,0,0,0,0,0.0019936,0.0028747,0.0010237,0.001051,0.0020873,0.0024613,0,0.0038105,0.0025481,0,0,0.0014717,0,0.0012876,0,0,0,0,0.0016738,0.0013508,0.0010231,0,0,0,0,0,0.001039,0,0,0.0012451,0,0,0,0.0011101,0,0,0.0012329,0.0012698,0.0064344
Prevotella_bryantii_B14,0,0,0.0010849,0,0.0017214,0,0,0,0.0011467,0,0,0,0,0,0,0.0036924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031011,0,0,0,0.0017758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017999,0.0010026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051447
Prevotella_buccae_ATCC_33574,0,0,0,0,0,0,0,0,0.0023393,0,0,0,0,0,0,0.0013976,0.0016572,0.0013587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001269,0,0,0,0.0010035,0,0,0,0.0015105,0,0,0.0019062,0,0,0,0,0,0,0,0.0014173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025405
Prevotella_copri_CB7_DSM_18205,0,0,0.13372,0,0.56482,0,0,0,0.43513,0.0042566,0,0,0,0,0,0.43554,0.33413,0.0023513,0.001391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017605,0.081008,0.17407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014073,0,0,0.64495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096566,0,0,0,0.041808,0,0,0,0,0,0,0,0.0048723,0,0.37021,0,0,0,0.37558,0,0,0.19442,0,0,0,0.024733,0,0,0,0.0024372,0,0,0,0,0,0,0,0,0,0.10452,0,0.71834,0.0035685,0,0,0.71092,0,0.12419,0.12393,0,0.001616,0.224,0,0.0013654,0,0,0,0,0,0.27452,0,0,0.0054099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54002
Prevotella_melaninogenica_ATCC_25845,0,0,0,0,0.001116,0,0,0,0.0012095,0,0,0,0,0,0,0.0019435,0.0011175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011466,0,0,0,0.0010251,0,0.0015029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029513
Prevotella_ruminicola_23,0,0,0,0,0.0010527,0,0,0,0.00199,0,0,0,0,0,0,0,0.0010885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016466
Prevotella_timonensis_CRIS_5C_B1,0,0,0,0,0,0,0,0,0.0027979,0,0,0,0,0,0,0.0020807,0.0014874,0,0,0,0,0,0,0,0,0,0,0,0.0011499,0,0,0,0,0,0,0,0,0.0012042,0,0,0,0,0.0034078,0,0,0,0,0,0,0,0,0,0,0,0.0021619,0,0.0026336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016716,0,0.0012477,0.006659,0,0,0,0,0,0.0014947,0,0.0016553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011184,0,0,0,0,0.001323,0.0012149,0.0015824,0,0,0,0,0,0,0,0,0,0,0,0,0.0016335,0,0,0,0,0,0,0.001576,0,0.0012996,0,0,0,0,0,0,0.0025534
Prevotella_veroralis_DSM_19559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020013
Roseburia_intestinalis_L1_82,0.0063559,0.0050201,0.0053975,0.0015924,0.0041129,0.014317,0.0018632,0,0.0039458,0.0028824,0.0046007,0,0.015444,0,0.0063928,0,0.0019191,0.0010123,0.039445,0.0094423,0.040033,0.0052373,0.01052,0.014714,0,0.0382,0.012476,0.020127,0.0096081,0.010262,0.009631,0.015874,0,0.023555,0.005771,0.0085859,0,0.023357,0.012148,0.0021127,0,0.0066457,0.0026953,0.0038003,0.013996,0.0067059,0.0052475,0,0.0010375,0.0043216,0.0049911,0.0014481,0.004861,0.0025956,0.0025693,0.0015689,0.0027423,0.0022085,0.010674,0,0,0.0026653,0.0052874,0.001085,0.0032302,0.0074751,0.0012763,0.0086079,0.0051917,0.020214,0.0082138,0.0023603,0.006291,0.0045046,0.0058893,0.0026306,0.0064393,0.0026458,0.0079921,0.0056579,0.0059661,0.002446,0.0077998,0.0070655,0.010034,0,0,0,0.0041211,0,0,0.0074481,0,0.0012508,0.0031873,0.007306,0.006421,0.0042089,0.0046305,0.019612,0.0086748,0.0018477,0.0019931,0.012494,0.013867,0.0087589,0.013277,0.0018674,0.00231,0.0029119,0.0038336,0.0015374,0.0062196,0.0035826,0.004154,0.0015516,0.0049962,0.0093403,0.0013959,0,0.02156,0.010164,0.013128,0.00696,0.0042235,0.051638,0.0053099,0.0030198,0.02528,0.003386,0,0.060554,0.0021654,0.0051688,0.014651,0,0.0016121,0.0013451,0.0014681,0.0080251,0.019994,0.0032228,0.0061473,0.0038104,0.0025495,0.012218,0,0.0025466,0.0018319
Roseburia_inulinivorans_DSM_16841,0.0016548,0.0085271,0.0066596,0.002315,0.0041593,0.014802,0.010456,0.0020442,0.0037424,0.0037849,0.0049778,0,0,0,0.0065126,0,0.0022369,0,0.035561,0.013567,0.0079083,0.0027363,0.029325,0.0032827,0.001828,0.035246,0.0096441,0.025461,0.017223,0.0014011,0.0085053,0.0088247,0,0.025073,0.013538,0.0070477,0,0.013344,0.00127,0.0038473,0,0.0099572,0.0046908,0.0014947,0.016023,0.0073285,0.0066826,0.0012031,0.0050022,0.015324,0.0038379,0.0027455,0.0038147,0,0.0024902,0.018189,0.0030829,0.0018378,0.0053088,0.001161,0.001324,0.0032704,0.0049411,0.0034674,0.002916,0.0028499,0.0035528,0.01872,0.0016838,0.012385,0.015531,0.0020059,0.0082631,0.0031453,0.010496,0.0042203,0.0081824,0.0051347,0.0085742,0.0037866,0.0048348,0.003652,0.0062105,0.016856,0.0076319,0,0,0.0065271,0.0043739,0,0,0.0080383,0,0.0030671,0.004126,0.0098585,0.0045901,0.0081764,0.0043968,0.0089757,0,0.0037923,0.0019531,0.021943,0.0014558,0.0021196,0.0035408,0.0027338,0.004771,0.0030583,0.0097052,0.0018989,0.021481,0.0093114,0.010073,0.0023179,0.0029383,0.022277,0.0032861,0.0016106,0.0051925,0.0094391,0.0086275,0.022882,0.0063182,0.014159,0.0087182,0.0038675,0.0040073,0.0043797,0,0.0074125,0.002154,0.0020207,0.005179,0,0,0.0030836,0.011299,0.0021094,0.020342,0.0049767,0.028706,0.0010936,0.022697,0.013698,0,0.0042795,0.00304
Ruminococcus_albus_7,0.0017416,0,0,0,0,0.036009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033447,0,0.015775,0,0,0,0.0038095,0.011687,0,0.0032677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040514,0.033607,0,0,0,0.014387,0,0,0,0,0,0,0,0,0,0,0.0028127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030205,0,0,0,0,0.0010764,0,0,0,0,0,0,0,0.0014631,0,0.0012644,0,0,0.013049,0.001159,0,0,0,0,0,0.015736,0,0,0,0,0,0,0,0,0,0.0021715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024515,0,0,0,0,0,0,0,0,0,0,0,0.0013586,0.0042733,0,0,0,0,0,0,0
Ruminococcus_flavefaciens_FD_1,0.00202,0,0,0,0,0.025955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013026,0,0.0060466,0,0,0,0.0019293,0.0085208,0,0.0014675,0,0.0010437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012725,0.012722,0.0098372,0,0,0,0.004509,0,0,0,0,0,0,0,0,0,0,0.0012126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017555,0,0,0,0,0,0,0,0,0,0,0,0,0.0010722,0,0,0,0,0.0094254,0,0,0,0,0,0,0.0087019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014865,0,0,0,0,0,0,0,0,0,0,0,0,0.0017697,0,0,0,0,0,0,0
Ruminococcus_gnavus_ATCC_29149,0,0,0.0012905,0,0.001223,0.0032582,0,0,0,0.0025495,0.041583,0.0049616,0.0017528,0.0031299,0.0016985,0,0,0,0.0032048,0.0022731,0.0089799,0.0022703,0.0019534,0,0,0.0042263,0.0042499,0.0021535,0.0023709,0,0.0056004,0,0.0013229,0.0055145,0.0013036,0.0019759,0,0.0022433,0.0010353,0,0,0.0024085,0.0015066,0.0072088,0.001947,0.005,0.0039456,0,0,0,0,0,0.0033916,0,0,0.0011232,0.0069551,0,0.0011319,0,0.0012478,0.0010188,0.0025202,0,0.0042944,0.0012925,0,0.0020265,0,0.0010602,0.0017024,0.0024058,0.0011237,0,0.0027404,0,0.001554,0.0014098,0.0020508,0,0,0.0018887,0,0.0022806,0.0016285,0,0.040329,0.0035633,0.0010742,0,0.0024299,0.0017585,0.0016163,0,0,0.002033,0.0015586,0,0.0017621,0.001806,0.004353,0,0.018772,0.0028314,0,0.0016861,0.0029132,0,0,0,0,0,0.0017126,0,0,0.0011403,0.002089,0.0035818,0,0,0.0077406,0.0024826,0.0013219,0.0015618,0.0016776,0.0013719,0.0022819,0,0.0014159,0,0.0066921,0.0026299,0,0.001179,0,0,0.054232,0.0011818,0,0.0011539,0.001912,0.0017187,0.0016713,0,0.0011153,0.0019634,0.011038,0,0
Ruminococcus_lactaris_ATCC_29176,0,0,0.0024336,0.0031039,0.0013901,0.002054,0,0,0,0.0044886,0.0097219,0,0,0,0.0019185,0,0,0,0.0087232,0.01025,0.0021674,0.0011694,0.0028627,0,0,0.0045304,0.004702,0.0029946,0.0023865,0,0.0068199,0.0032163,0,0.0075757,0.014488,0.005863,0,0.0080945,0,0,0,0.0042369,0.0015046,0,0.0021197,0.0048817,0.00365,0,0,0.0013365,0.0010908,0,0.0025137,0,0,0,0.0017268,0,0.0010731,0,0.0030547,0.00197,0.0056088,0,0.0019274,0,0,0.0027712,0,0.0020722,0.0030782,0.0054957,0.013459,0,0.0028167,0,0.011266,0.0013498,0.0044169,0,0.0025841,0.0056815,0,0.004859,0.0020682,0,0,0,0.0013634,0,0,0.0023365,0,0,0.0011063,0.0053008,0,0,0,0.0020628,0,0.0025229,0,0.0041881,0,0,0.0012925,0,0.0017785,0,0.0012906,0,0.0066731,0.0019639,0.0013999,0.0015676,0,0.0041595,0.0011029,0,0.0056242,0.023715,0.0014372,0.013553,0.0033841,0.001809,0.013441,0.0010436,0.0036586,0,0,0.0013131,0,0,0.0013118,0,0,0,0,0,0.0048756,0.0042875,0.0015714,0,0,0.0027601,0,0.0011586,0
Ruminococcus_obeum_A2_162,0,0.0039481,0.0024997,0.0017037,0.0053119,0.003252,0.0013583,0,0,0.0071999,0.0079019,0,0,0,0.0031492,0,0.0010522,0,0.0041877,0.0051185,0.0037934,0.0031225,0.0043478,0.0030127,0,0.0087544,0.0067735,0.0043996,0.0034578,0,0.0092766,0.0010457,0,0.0043783,0.0032441,0.0031007,0,0.0046352,0,0,0,0.004009,0.0024888,0,0.0035078,0.0057394,0.0042012,0,0,0.0015248,0.0013893,0.0015326,0.0015767,0,0.0017439,0.0013412,0.0066248,0,0.0020984,0,0.0011809,0.0024928,0.011366,0,0.0020788,0.0018086,0.0011614,0.0022598,0,0.009105,0.0022956,0.0029066,0.001892,0,0.0031049,0.0012546,0.0071849,0.0037193,0.0050481,0.0019997,0.0013471,0.003493,0.0021629,0.003098,0.0027991,0,0,0,0.0037942,0,0,0.0031098,0,0,0.001944,0.004237,0.0013517,0.0014187,0,0.0031757,0,0,0.0029356,0.0039014,0,0.0017378,0.0010285,0,0,0,0.0015852,0,0.0018888,0.0020403,0.0016953,0.0015955,0,0.0037793,0.0014251,0,0.010248,0.002897,0.0021194,0.0026031,0.002721,0.0012741,0.0041434,0.0012442,0.0014393,0.0014251,0.019863,0.0032842,0.0027402,0.0010421,0,0.0022703,0,0,0,0,0.0066449,0.0020932,0.0061853,0,0,0.0031849,0,0.0021034,0.001301
